episode,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
204,-3018.1842050949904,-2972.4759678955515,-3023.1477318777306,-3623.1068664893983,-3121.9024065384174,-3151.763435579218,240.65980846055888
205,-3170.5318402905978,-3274.129173310889,-2951.221722385144,-3174.246237560352,-3119.6388558763088,-3137.953565884658,105.94952384786671
206,-3629.4237698632137,-2615.299987529395,-3127.405265859921,-3170.001367623778,-3078.259962527291,-3124.0780706807195,322.00892287078636
207,-3074.1699495673956,-3268.417077430464,-2973.219453014991,-3263.8758884506733,-3011.722813384195,-3118.2810363695435,124.96559335110135
208,-3832.554270754071,-3373.50256174345,-2891.4286742514487,-3168.686188088332,-2918.73255114617,-3236.980849196694,346.03419600369284
209,-3335.0440913496363,-2922.1268528417727,-2919.1665779046634,-3220.2785728335816,-3526.4769268020395,-3184.618604346339,236.69950193223605
210,-2930.7391223722807,-3127.430232756131,-3079.676491097262,-3071.332722846493,-2774.064482803931,-2996.6486103752195,129.19979322032998
211,-3018.4570439249437,-3060.7565586827627,-3727.9145378194794,-3419.69140564073,-3230.3990262433267,-3291.4437144622484,260.1611001003675
212,-3728.897961585917,-3182.9958581189726,-3126.1213571593403,-3217.6689017761455,-3217.7669885559767,-3294.6902134392703,219.67108223217568
213,-3270.7745533097554,-3267.69654114605,-3790.0226837165424,-3369.004365938552,-3479.1010044600885,-3435.319829714198,193.54656364437608
214,-3182.2916231766458,-3621.6133736317543,-3021.9286449774,-3427.3871926535776,-2967.4294129820323,-3244.130049484282,247.32065740887208
215,-2719.4052018322272,-3377.8836081533555,-3075.263152218578,-3068.4159856768406,-3370.5898385488363,-3122.3115572859674,242.65654512288856
216,-3017.910818230862,-3227.0261094301304,-3274.436884049347,-3313.898638769597,-3518.6656429033496,-3270.387618676657,160.73352978204596
217,-2967.879134453157,-3572.2261115831698,-3131.168816076135,-3269.8059488764834,-2921.693113345881,-3172.554624866965,234.8324751066567
218,-3539.5112390113172,-3017.408451189903,-3573.189458494311,-3631.4054647513885,-2824.9305010535672,-3317.2890229000977,330.41856988860013
219,-2878.755857905001,-3370.3412910642114,-3836.9113459542946,-3214.6304643118583,-2923.2146027470594,-3244.770712396485,347.75627673791604
220,-2974.5460932196943,-3266.9006055166965,-2925.7753718686695,-3674.838352604642,-3271.286863506318,-3222.669457343204,267.7640970356003
221,-2816.0044740506664,-3116.267215914848,-3384.5748268310585,-3020.5517429433353,-3126.7738410676056,-3092.8344201615027,183.66983943017522
222,-3326.695996068077,-3578.1424701394717,-3033.185778019879,-2869.4691655335896,-3587.205386938273,-3278.9397593398585,288.0596479834003
223,-3278.192383508574,-2919.2751794681762,-3474.7144504682856,-3064.018316584783,-3213.8884263880427,-3190.017751283572,188.98369409145224
224,-3068.34560231796,-3625.410363179389,-3130.8436288164385,-3219.2685277876994,-3173.467080960135,-3243.4670406123246,197.3412349523703
225,-3677.461554669111,-3227.860391007978,-3388.082794139145,-3163.6948997686004,-3373.462867263243,-3366.1125013696155,177.5170336001562
226,-3223.2480914183902,-3619.6102065585933,-3017.1725819417074,-3270.6633935131367,-3276.577785773393,-3281.454411841044,193.76399583591413
227,-3430.1608830787686,-3265.1374297101506,-3480.0387033362053,-2814.928615954845,-2916.7574916572707,-3181.404624747448,269.2270200607223
228,-2869.3964054486337,-3220.802945303417,-3271.1969437223124,-3571.804054022243,-3167.468354992074,-3220.133740697736,224.53072351055098
229,-3025.9301162930014,-2915.7728323452498,-2777.5451177033406,-3418.348736538656,-2925.5167360620817,-3012.622707788466,217.7243760218414
230,-2463.308251212162,-2869.0064165170375,-3280.1908614687354,-3022.354080156221,-3224.299922634852,-2971.8319063978015,293.4441083712427
231,-3433.461043737038,-2872.0365717972177,-3220.5155422011626,-3267.075376039004,-3022.4182042183043,-3163.101347598545,195.81205487493622
232,-3274.4538558685476,-3320.6044482744887,-3627.53330357841,-2927.0138640723676,-3074.336288447558,-3244.788352048274,237.97325550565193
233,-3174.419409198335,-3022.792798200448,-3423.803922001558,-3928.0262989726143,-3075.214376099987,-3324.851360894588,331.60198637535115
234,-3172.6608727534353,-3269.2992757004963,-3125.223343052775,-3069.5550684634545,-2713.0196029635267,-3069.9516325867376,190.12851645269888
235,-2966.585972168534,-3165.3174451877635,-3585.284626090801,-3017.566577542482,-2968.205679306632,-3140.5920600592426,233.87743593343083
236,-2926.4647022341564,-3122.555533299452,-3174.4739289838008,-3119.6180180547585,-3131.6615168210797,-3094.954739878649,86.52128383552194
237,-3475.5592030245984,-3269.1448150557067,-2969.432082378531,-2918.9808762489247,-3121.804519177441,-3150.9842991770406,203.44484803307466
238,-3430.321650549958,-2922.010487693386,-3382.754450496442,-3318.8724134104777,-3220.8751297000263,-3254.966826370058,180.65717951126464
239,-2920.136260353718,-2969.264196115465,-3528.5737871445167,-3119.069913865911,-3215.7660251567427,-3150.5620365272707,216.3798247484243
240,-3078.97763934862,-3118.6501867804795,-2974.5818298282497,-3527.7379892407876,-3171.7456862495433,-3174.3386662895364,188.1465019234578
241,-3131.104262561482,-3678.083184740555,-2776.203224773797,-3222.779775211581,-3121.313064836837,-3185.8967024248504,289.3544185847501
242,-3625.094279166815,-3169.6531020563825,-3481.9496605725462,-2871.862100071446,-3085.0845359355394,-3246.728735560546,272.42755481315146
243,-3126.5681216811386,-3628.957987448333,-3322.576793306161,-3065.416688307066,-2914.53515179001,-3211.6109485065417,246.31323258406718
244,-2781.151060270379,-3177.3474853398207,-3374.4452811725955,-3575.5445092699574,-3171.6502133048352,-3216.0277098715173,263.41286160181704
245,-3480.7313747491803,-3224.8758169154744,-3538.695304969834,-2962.2178495472103,-2925.6556824242384,-3226.4352057211877,253.95057621389313
246,-2618.224125567897,-3018.5365222217547,-3082.3610237805324,-3274.4625368964307,-3126.5746575348153,-3024.031773200286,219.70114094677905
247,-3468.989572491737,-3329.7160920356264,-2927.24641340981,-2956.950992531182,-3833.2903435934663,-3303.2386828123645,337.76160966464
248,-2922.427815115838,-3623.3823614104735,-2844.3832636849115,-3159.9782405369983,-3428.666885844647,-3195.7677133185734,295.487031722851
249,-3231.0993190060085,-3270.945249006586,-3639.8965639104586,-2976.2380575799057,-2614.364561839085,-3146.5087502684087,340.0709006239067
250,-3629.6061333884886,-3170.4172543274085,-2778.9864898431892,-3316.5047398273164,-3372.702231269439,-3253.6433697311686,279.8929452230604
251,-3140.9576380059725,-3324.6549328451556,-3636.44056669406,-3275.0982120707317,-2770.620308912334,-3229.554331705651,281.1208242057561
252,-3127.932387847901,-3275.5768500934732,-3179.6700204118665,-3074.2166466309855,-3128.0318129686207,-3157.0855435905696,67.98754024990755
253,-2669.8245784131486,-3472.5328467314316,-3386.8726463508797,-3526.1687575213377,-3221.9446611910153,-3255.4686980415627,310.4078801777384
254,-3270.7809519097586,-3274.4059754156638,-3216.165231571738,-3363.552722810444,-2970.2705819201765,-3219.035092725556,133.05707943377342
255,-3281.8742780551174,-3117.7316936014186,-3277.0481755429114,-3173.0280136225656,-3131.1715959888706,-3196.170751362177,70.42643611803915
256,-3376.194755209934,-2962.8821301683965,-3523.1118016360633,-3266.3414606790748,-2774.5909397075698,-3180.624217480208,273.92249471561075
257,-3885.7752334392385,-2667.052683985189,-3230.2588988961547,-3022.6894916225765,-3271.595598677419,-3215.4743813241153,397.64400590293275
258,-3177.134389355025,-3215.30040889143,-3169.5135038210788,-3321.7952990620574,-3077.3142041691426,-3192.211561059747,79.08092763532366
259,-3382.660720761939,-3118.2904214620457,-3376.733306730015,-3172.49958708292,-3374.3048698622715,-3284.897781179838,115.2183578809051
260,-3378.3782769832696,-3011.211573793293,-3428.1363856746866,-3020.1791120641865,-3225.5223488285337,-3212.685539468794,174.17716125113117
261,-3472.06477794643,-3668.370219652019,-3069.9137735006184,-2971.1737968461894,-3376.895090402134,-3311.683531669478,257.52653471364874
262,-2718.921368689714,-2975.342110781773,-3124.9564711303206,-3372.7797285932857,-3167.716643445208,-3071.9432645280604,217.45885134486613
263,-3387.234554801879,-3067.4678396003665,-3428.2386511957125,-3374.7132366826368,-2664.611995952476,-3184.453255646614,290.0589449066714
264,-2927.470438557101,-2968.2539312316217,-3073.4690487054872,-3268.704041635421,-3171.310212734753,-3081.8415345728768,126.27344800491883
265,-3427.9006765666177,-3072.0936197214946,-3199.6616887674586,-2917.389157251417,-3125.834815163669,-3148.5759914941314,167.5983858972245
266,-3179.797925484151,-3216.0730021077857,-3708.337029854767,-3269.593089388827,-3120.3126398065497,-3298.822737328416,210.44553097319192
267,-3434.308197761724,-3784.54453379919,-3271.2339681682884,-2917.9340032108125,-2974.6288760309344,-3276.5299157941895,317.0918326795218
268,-3172.8430292620737,-2777.4459414186495,-3703.0415351997262,-2673.1543265018913,-3212.732991025479,-3107.843564681564,365.40516403314683
269,-3278.578240954925,-3169.4857342186533,-2673.0342607569496,-2612.623676556575,-3482.333702959678,-3043.211123089356,342.52242445073665
270,-3074.9742211958296,-3370.8451083329346,-3675.0453932533774,-3116.443459621336,-2713.828140069195,-3190.2272644945347,320.4231149871895
271,-3483.439406441589,-3375.33409885565,-3224.1600316729737,-3321.346338610836,-3125.187585554187,-3305.893492227047,123.22201365437232
272,-3176.5371731944524,-3360.4142811009615,-3480.1941851480383,-3269.3917066062086,-3323.524735785836,-3322.012416367099,100.42952531164252
273,-3482.2438309147105,-3067.8167686464158,-3638.4662284333,-3328.3582924521766,-3470.1034237459057,-3397.3977088385013,191.82755469642987
274,-3175.8883365857027,-3221.0543665137902,-3077.7260801096754,-2766.415678128325,-3275.9199577188806,-3103.400883811275,180.5978006831698
275,-3075.330154861137,-3469.1238496551455,-3081.3444112223083,-3028.530483803967,-2820.3023077802936,-3094.92624146457,209.96143659538893
276,-2879.739263621063,-2670.6737897920257,-3580.584095427838,-3673.130163431275,-3430.4155410651597,-3246.9085706674723,398.381433521762
277,-2865.615626536599,-3682.963039683474,-2773.8830574412173,-3014.684406230883,-3127.481906538966,-3092.9256072862277,319.0354121255399
278,-3232.376051468734,-3018.842658534434,-3282.679366925271,-3172.25156604355,-3323.305640490753,-3205.8910566925483,106.3040945682127
279,-3229.2542068070306,-3418.2227538557026,-3079.501694408767,-3419.088989432933,-3410.4268642804745,-3311.2989017569816,136.63018949466417
280,-3474.300582386264,-2824.5589656716347,-3274.8027082338526,-3620.5671961327025,-3169.9727801840418,-3272.840446521699,273.1453723054856
281,-2821.1283319858635,-3528.1302093445593,-3233.2850381847984,-3224.4482265199163,-3678.686260762974,-3297.1356133596223,294.917847538849
282,-3738.5936531104235,-3069.5228903763827,-2977.229530325714,-3417.248969289057,-3075.4870698122604,-3255.616422582768,284.2424083777916
283,-3477.4335932723407,-2872.25418099554,-3132.624002168932,-3020.998894276018,-3327.9814597098693,-3166.2584260845397,215.24610401261793
284,-3632.1902058909036,-3219.1515661444555,-3124.8985715933663,-3220.8192842640065,-3020.6623442387,-3243.5443944262865,207.8029100104173
285,-3024.1837793760997,-3225.795247426387,-3323.4516559757562,-3219.5802537077925,-2971.1352630382453,-3152.829239904856,133.00684246119343
286,-2973.6594147800915,-3630.3900279367767,-3286.398512477421,-2514.37454198049,-3224.937495936545,-3125.951998622265,370.7341242646228
287,-2778.869280369478,-3117.4001774343633,-3528.824227828849,-2712.2461058100025,-2823.2466144184996,-2992.1172811722386,302.01656822768973
288,-3423.943520490644,-2767.307060603964,-2974.6765076033093,-2815.1542766153752,-2867.509952295969,-2969.7182635218524,237.3402739745091
289,-3367.9526960425487,-3328.523662552758,-3330.0136468244455,-3573.9044075841603,-3074.1422618348033,-3334.9073349677433,158.91804141188902
290,-3275.689411082468,-2971.9828861232068,-3178.2011310182224,-3220.084778297053,-3378.574862841575,-3204.906613872505,134.43800617329742
291,-3483.545099432855,-3425.056259685264,-3381.6070443705253,-2920.6369557408357,-3174.380927907677,-3277.0452574274314,206.42163205111532
292,-2868.738759194162,-3227.849353463044,-3078.178322017892,-2866.5610192030076,-3376.6923926322697,-3083.603969302075,200.0058464609478
293,-3226.5766465446186,-2878.941171152001,-3035.7694006819165,-3427.8305083510636,-2771.765571436056,-3068.1766596331313,236.28850183230594
294,-3382.65594148091,-3269.4157731289665,-2965.4272191806713,-3725.007726555552,-3571.612476900218,-3382.823827449263,260.69611371619504
295,-2765.025620172599,-2819.5053686403835,-3173.5691757431487,-3277.70214314281,-3177.2834444463906,-3042.6171504290664,208.51106556750875
296,-2974.320222631872,-3115.102599914473,-3380.247407617359,-3019.583117443208,-3122.470066085252,-3122.3446827384328,140.7390912833754
297,-3224.8499236384646,-2964.9058588661355,-3233.0625545006437,-3071.592539601529,-3270.205421904763,-3152.9232597023074,116.03110460212258
298,-3316.0603981964655,-3331.136863084422,-3015.3700102861776,-3730.3957668686535,-2971.525405294993,-3272.897688746142,272.6554862114561
299,-3274.135447536146,-3317.177746175836,-2928.1750346778786,-2708.64062022693,-3528.1554277656237,-3151.256855276483,293.37895446944816
300,-3124.342344707363,-2972.599821315864,-3175.740070075762,-3067.51537729641,-3432.658868406239,-3154.571296360328,154.52310830355677
301,-2978.5965815915865,-3268.6939944479404,-2968.5558591212493,-3415.6876167645887,-3628.501234441969,-3252.0070572734667,254.5252501485456
302,-3223.8542824349383,-2964.1280836218557,-3078.22328022794,-3167.6613287432056,-3119.0038834167353,-3110.574171688935,87.92658746869616
303,-3118.4108290678378,-3374.827265605971,-3378.476465826939,-3427.3612960517316,-3278.8105169387486,-3315.577274698245,109.71685272175849
304,-2869.3475233944123,-3473.6154140498497,-2868.7454297928784,-3065.5380266858006,-3176.1948131520644,-3090.6882414150014,224.86771744199854
305,-3524.340614533495,-3722.9239289920038,-3371.636597132615,-2464.8574646304146,-3116.1240947321785,-3239.9765400041415,435.3353850226899
306,-3425.9414114356155,-3225.0991714853985,-3333.9515424096103,-3318.219630440747,-3027.2406214247135,-3266.090475439217,135.35467093014736
307,-3224.4606413126216,-3324.1899611618937,-2974.877202782714,-3168.128463326825,-3068.3337632475427,-3151.9980063663197,121.27042429230369
308,-2979.7669134003786,-3019.689607779528,-3081.822660638605,-2971.4633036135488,-2967.718787265808,-3004.0922545395742,43.04577387386396
309,-2768.298779017664,-3067.1029815549637,-2928.6368331674666,-3579.9093549897298,-3225.3073576416914,-3113.851061274303,277.67927980470523
310,-2718.315280546841,-3369.928956110088,-2969.308092642564,-3276.5311397611376,-2412.99730426616,-2949.4161546653586,353.6619051952121
311,-3230.0873537242915,-3268.989663644228,-3178.639672581876,-3513.116891384027,-3224.327231537495,-3283.032162574383,118.56086022517296
312,-3429.9258131203605,-3176.883058415091,-3786.080963614338,-3032.5863322984223,-2863.157757424622,-3257.7267849745667,323.0229999357367
313,-3392.91673902316,-3274.686925113098,-3129.8430176047973,-2914.807446658867,-2864.8833112926095,-3115.4274879385066,202.77694430406234
314,-3028.326992088741,-3262.8951507034703,-3280.924889835623,-2920.3316873123863,-3323.3030969193196,-3163.156363371908,159.12699987980469
315,-3474.6443470226864,-2871.7236406073494,-3127.207738449386,-3369.3772857248655,-3171.279944329838,-3202.846591226825,208.79012904752955
316,-2878.9342095161237,-3326.081004860849,-3326.8250189264713,-3264.8742908146305,-3024.8673755018203,-3164.316379923979,180.87440564940647
317,-3176.943333860052,-3019.605945996179,-3125.4148681464003,-2914.9733127097584,-2666.3551464210395,-2980.658521426686,181.16301364923387
318,-2969.5284933288713,-3018.682775706723,-3074.9051883635566,-2715.1183305060185,-3525.242648007244,-3060.695487182483,262.8710863326134
319,-2923.9276398388442,-3369.943578577677,-3333.4355453006583,-3111.7375826799407,-3114.338628419297,-3170.6765949632836,163.54242701632677
320,-3119.747072310412,-3732.9159308479857,-3228.7358608190793,-2773.7915037581142,-2973.185104561634,-3165.675094459445,322.01656939076446
321,-3376.028167780561,-3220.7345963799557,-3077.730293839498,-3182.6918369084465,-2927.3786393182017,-3156.9127068453327,149.46914399729081
322,-3073.2004978380332,-3169.688492087723,-2769.4362057411445,-3264.192874819224,-2977.871168465808,-3050.8778477903866,170.09229480795838
323,-3116.8105377139946,-3185.8249174891107,-3329.8676336882745,-3481.485906143763,-3267.5976707966493,-3276.3173331663584,125.43452923816454
324,-2881.2216775549664,-3163.796232628183,-3228.126183577954,-2969.4130445804376,-3428.8689869155455,-3134.2852250514175,193.74241290132645
325,-3422.590834508142,-3157.5694156448653,-2878.480723576788,-3468.6222792974886,-3635.9132507260824,-3312.635300750673,265.88208492677364
326,-3376.5171378211644,-3255.194818726807,-3385.476355051152,-2974.7959015681477,-3081.0099234234895,-3214.5988273181524,162.73668407632204
327,-3178.8597319703963,-3576.6057796025534,-3171.3670141515872,-3188.868419637617,-2821.9592003253583,-3187.5320291375024,238.89754241258834
328,-3328.985673182072,-3314.12831640138,-3230.4720278687264,-3008.500712804825,-2910.9085757043645,-3158.5990611922734,168.68121466245842
329,-3431.9000866672495,-3390.1028012633055,-3173.7895053954303,-2812.824800751031,-2821.831130754498,-3126.089664966303,266.9106051575259
330,-3072.8539765976184,-3216.4021570117716,-2979.1175494866175,-3221.162227236603,-3081.6639102826016,-3114.2399641230427,92.62996295973262
331,-3223.8657029865485,-3226.875996465609,-2924.097914212462,-3146.554496377034,-3080.8540187228364,-3120.4496257528976,112.09346850259949
332,-2985.7350952652605,-2823.6877808418585,-3217.813295577002,-3449.301820690962,-3372.6992688347964,-3169.8474522419756,234.63512258927815
333,-3375.1895625676907,-3474.2176770101396,-3286.6175033201444,-3178.45821681659,-3370.7197146236754,-3337.040534867648,99.093932709088
334,-2918.1700979775324,-3214.0350815764536,-3223.529200938663,-2715.9115561635003,-2714.6294774795383,-2957.255082827138,226.04397448602518
335,-2764.4161530983265,-3484.7991846240666,-2873.432904276216,-3021.938117535706,-3173.8826435520486,-3063.6938006172727,251.78609238693036
336,-2983.196522176549,-3116.416415762287,-3329.221765090296,-3322.0006235055507,-2819.6095609271583,-3114.0889774923685,196.65489948417576
337,-3116.8763938354045,-3118.883965332863,-3028.9552345326306,-2614.1384344153616,-3039.4841581332557,-2983.6676372499032,188.54511949662873
338,-3481.806523709092,-3062.381865346321,-3286.6675142558197,-3616.6791956868205,-2932.990777704554,-3276.1051753405213,253.7007742041087
339,-3072.7258814918796,-3464.162505640718,-3170.2292248028602,-3120.7443711395636,-3344.3950474296294,-3234.45140610093,147.01273223830114
340,-3228.1377484401255,-3374.5380128892316,-3492.8670922574606,-3319.56781010892,-3324.0064697712805,-3347.8234266934037,86.53510607888472
341,-3171.6854535839325,-3165.5272797234475,-3273.738763068724,-3176.916367003305,-2816.3019368532755,-3120.833960046537,157.38375743781555
342,-2666.199983553105,-3231.53768704958,-3523.951684752344,-3124.5846695851124,-2675.399013489616,-3044.3346076859516,331.8484210011692
343,-2767.2718747117297,-3124.8341660795904,-3175.5576690050175,-2765.4155833247924,-3120.32698173635,-2990.681254971496,184.1959177091343
344,-3232.073706367349,-3317.046684069414,-3129.281525596777,-3323.563135874073,-3176.6813578103515,-3235.729281943593,76.36550424541582
345,-3122.2226797150965,-3266.7833584284917,-3327.3698250566163,-3759.5715911938723,-3077.7596778638604,-3310.741426451588,242.27139542800734
346,-2720.783870851544,-2967.3293741214316,-3627.577559428369,-3632.360574398652,-3326.4835202355316,-3254.906979807106,361.7916950227823
347,-3322.5206245442764,-3870.3228872684795,-3026.3816624565306,-3228.393261492446,-3168.2450023410092,-3323.172687620548,289.98082904295006
348,-3277.8739881315646,-2977.8062223610764,-3074.110113766424,-3120.2676957487733,-2961.5365652131445,-3082.3189170441965,114.24584014149033
349,-3018.373708571049,-3510.718670886352,-3223.704891823889,-2860.223725446592,-2916.5424169564744,-3105.9126827368714,237.3310455281417
350,-3274.3651568553064,-3354.164932098962,-3634.38523538627,-2975.3277808493476,-2871.6289576491777,-3221.9744125678126,273.4513883815253
351,-3377.4386089400587,-3272.9792759216716,-3322.851445071339,-3274.4758885114397,-3601.5847297844175,-3369.8659896457857,122.02261526998393
352,-3075.242969421376,-3368.6672604226774,-3026.7870992016537,-2863.731422477374,-2893.22480405145,-3045.5307111149064,179.94412546970992
353,-3338.8842345019043,-2868.3209467183606,-3022.808194308008,-3323.803473011479,-3127.979582315064,-3136.359286170963,179.42145869056085
354,-3564.525823547962,-3429.623941229349,-2819.3105348376175,-3318.842117994362,-3167.582917055626,-3259.9770669329832,256.01514517357396
355,-3178.267345741886,-3017.8660718566007,-3173.676927842777,-2865.426649104738,-3521.981051982146,-3151.4436093056293,218.24779025150917
356,-3824.806887283205,-3771.4709519677735,-3231.0409707726294,-2873.728255810446,-3372.0046016456076,-3414.610333495932,353.17901835572553
357,-3854.089948470563,-3570.282839216495,-2876.068104642694,-3267.414582072339,-3265.3922198826062,-3366.6495388569397,328.58345631794657
358,-3525.185145304049,-3171.9408773961964,-3032.701612692668,-3221.9070667792703,-3071.8945048883897,-3204.7258414121147,173.95442681963846
359,-3134.433643125533,-3219.4275905915893,-3125.5233351667544,-3071.5859195487883,-3118.1357287537053,-3133.8212434372736,47.993641034083765
360,-3220.0683048737674,-3220.9382245256493,-2928.6259394728972,-3423.702590772119,-2970.5881830084104,-3152.7846485305686,182.21482412547653
361,-3526.35695851516,-3322.963486540022,-3474.6448449541726,-2661.9483207128683,-3073.036151332576,-3211.78995241096,316.85425287224064
362,-3329.4960177193316,-3015.382400829837,-3181.2563269550774,-3066.2062027118095,-3330.5814773347656,-3184.5844851101638,130.35974357666169
363,-3737.939309676252,-3272.874542909707,-3329.8860431847197,-2865.376400121305,-3379.761956397794,-3317.1676504579555,278.28252086970724
364,-3116.9190548203896,-3177.2363725554087,-3230.0318529227457,-3019.095747686305,-3373.657004221607,-3183.3880064412915,118.17432068497318
365,-3481.58118155047,-3080.710895913528,-3591.7033659484723,-2964.2792002292103,-2972.962667071469,-3218.24746214263,265.47872821268464
366,-3329.9457934923967,-3673.5768586875965,-3073.5782570399,-3070.660809719948,-3071.2151619729048,-3243.7953761825493,237.0094484179733
367,-2820.022724734799,-3476.5345784061788,-2967.550828232983,-3171.6133618783992,-2816.7244104971687,-3050.4891807499052,249.32920951859586
368,-3067.2412198679644,-3525.8473200771223,-3576.587415485661,-3065.9507447503834,-2771.800493034104,-3201.4854386430475,305.5920284185308
369,-2973.1965369510135,-3118.6421999654935,-3426.9537384965433,-3417.381254596015,-3076.296576251422,-3202.4940612520977,185.52247685077774
370,-3482.595512288437,-3217.8315954388454,-3377.293210469483,-3772.274417929707,-2972.657920697605,-3364.5305313648155,266.6240887550913
371,-3235.0825949651007,-3120.3362596998168,-3079.260520261278,-2962.951005700944,-3280.707867266428,-3135.6676495787133,113.28534851332795
372,-3378.2984184543957,-3067.2447659015393,-3133.320123895602,-3569.974840818876,-3314.669962694979,-3292.701622353078,179.40073206658354
373,-2917.7491934992154,-3327.8635235633465,-3230.9324756574183,-3374.8170829144474,-3327.158378455295,-3235.7041308179446,165.7273407627401
374,-3535.2852880564296,-3328.0705797509117,-3737.916377332275,-2972.3499880803142,-3230.175345861722,-3360.7595158163303,261.4151091978038
375,-3377.785427629015,-3066.769518069299,-3175.37522354996,-3225.9533726615036,-3422.8043424369425,-3253.737576869344,131.02756651197865
376,-3045.295498659954,-3270.9969738058094,-2675.9845954091215,-3064.6130361672094,-3877.067402160958,-3186.7915012406106,394.8274995793639
377,-3304.0984159139603,-2770.075842115276,-3534.564246975317,-2575.531591193435,-3377.2398605576027,-3112.3019913511175,371.62469111883047
378,-3295.3462607753127,-2870.5077759395163,-3020.5827009328414,-3524.0454002734946,-3119.192699573231,-3165.9349674988794,226.0883506104954
379,-2919.697673655058,-3775.6233851007983,-3321.125447363583,-3122.312808129652,-3338.625246473823,-3295.4769121445834,284.34349108274756
380,-3223.750856927793,-3072.68540741816,-3332.5567814928922,-3167.991470669503,-3122.3927365643035,-3183.8754506145306,89.54533693308142
381,-2879.561997648802,-3015.7872538602933,-3030.1295909468035,-3270.536587076946,-2367.8518089288164,-2912.7734476923315,300.14042224592754
382,-3370.6623067326586,-3574.3235749236956,-3270.022309027441,-3370.4126346143407,-3472.1781317103373,-3411.5197914016944,103.50379325314643
383,-3374.709880564645,-3234.6765064477704,-2876.117974647799,-3426.531124404803,-3320.621667135671,-3246.5314306401374,195.7884754178252
384,-3223.662101582704,-3323.664738673195,-3179.7764055044404,-3167.1026201003747,-3274.5812148593313,-3233.757416144009,58.66623544645705
385,-3119.0996487111784,-3623.064414017792,-3126.2506388410707,-3024.3397567876414,-3579.8096598155416,-3294.512823634645,253.54126413500336
386,-3077.235464662029,-3169.9534556907224,-3435.1654245247705,-3015.523725260334,-2926.797465045739,-3124.9351070367193,174.22636604309216
387,-2912.7129071031927,-3168.0653458785737,-3123.4271335212834,-3020.8343856791635,-3022.7313353321265,-3049.554221502868,89.18737046216174
388,-3121.2668300942746,-3321.653838006136,-3731.002418844703,-3124.956199321956,-2965.6047691365643,-3252.8968110807264,264.4029010140135
389,-2918.1805016315907,-2975.63429002325,-3181.026530430579,-3020.2012535567137,-3318.12894688768,-3082.634304505963,146.6497179969117
390,-2827.820492864928,-3594.401473855371,-2967.176427443743,-3371.952292657015,-3279.3456754351064,-3208.1392724512325,277.059203936102
391,-3173.1257322503284,-3117.0523346495957,-3538.6327988794274,-3576.410100598818,-3221.954814001818,-3325.435156075997,192.75445505756593
392,-3181.149928760462,-3626.082865753083,-3230.3273711214574,-3176.798587022291,-2973.1973563147703,-3237.511221794413,213.4310048036401
393,-2665.9304680776927,-3432.0789012871605,-3230.213609894213,-3873.0157633236518,-3784.110575076467,-3397.0698635318367,433.57962812134105
394,-2917.2278646885666,-3116.975963700568,-3075.8030173980137,-3267.891480320715,-3033.4933795094657,-3082.278341123466,114.29761548131833
395,-3170.872779498828,-2916.4093759882926,-3427.5847369501353,-3213.5861852735534,-3026.8198393646644,-3151.0545834150944,173.93362696083474
396,-3521.6889156667285,-3177.2396942131336,-2921.5113121034565,-3065.079975942392,-3120.3527871449733,-3161.1745370141366,199.28258719498393
397,-3525.1004376611727,-3428.9040033132237,-2671.601962821946,-2767.027395055515,-3178.7956857836443,-3114.2858969271,343.0662283699073
398,-3325.2408103868634,-3372.1352244356144,-3034.5701634455654,-3118.697644206741,-3030.758039340429,-3176.2803763630427,144.9983713552117
399,-3376.0837387631045,-2865.391752584287,-3524.4421368014287,-3069.2212141924456,-3021.2841565541835,-3171.2845997790896,242.1365048456336
400,-3227.32358696966,-3114.9574593514403,-3635.495704023564,-3476.007132828089,-3273.338742111206,-3345.424525056792,186.25378727655396
401,-3071.376276121267,-3025.1267781085485,-3379.7604186503645,-3231.7500873152694,-2963.6140154763348,-3134.325515134357,151.49866408942057
402,-3026.175670374243,-3170.3914477068706,-2973.455533745565,-3166.2592475349047,-3320.5291532068004,-3131.362210513677,122.08516990286799
403,-3120.6849005187105,-3322.939398615525,-3280.8963697495856,-3122.808606952384,-2812.4130687458924,-3131.948468916419,179.43037056298232
404,-3324.044459266124,-3222.3429619151275,-3176.6924194392504,-3080.7551632918394,-3216.7570282646543,-3204.118406435399,78.54272958504096
405,-2868.5406313290387,-2962.599754692046,-2979.5273609530304,-3325.458153330517,-3020.2086596924028,-3031.266911999407,155.26929733594505
406,-3067.101687004767,-2920.644865168779,-3182.472100535014,-3510.7396436914955,-3371.2840505906443,-3210.44846939814,210.40911567593267
407,-2925.6061378388017,-3167.849068493426,-3379.9253661905473,-3442.6319858221236,-3384.2969492870448,-3260.0619015263887,191.5710298416503
408,-3375.5550652711736,-3775.1346953374314,-3779.806111577895,-3322.687775867566,-3277.092825863882,-3506.0552947835895,223.79499662324173
409,-3477.29102289662,-3265.8459859741793,-3378.014228898017,-2970.149530387067,-3225.8491237997882,-3263.4299783911342,171.05418774594494
410,-3221.6080886554323,-3221.294659040126,-3130.339932436334,-3269.842563737593,-3073.6006136874958,-3183.3371715113963,71.04848529752773
