energy,time_ms,violated,priority
0.013582284872222294,294.8106287543733,0,3
0.13021451883199398,1276.3166317928408,1,2
0.6422921689638152,1640.4969918139172,1,2
0.014957224434512518,298.5924369046335,1,2
0.5789111209773826,2975.6728184150584,1,1
0.02177263385420858,1462.6979945148837,1,2
1.248945557839995,3078.9806582525703,1,2
0.9634781163031868,2022.6917086585229,0,3
1.0608797635127356,2660.7852302551933,1,2
0.7970562672069151,2671.145228370319,1,2
0.006014280757504466,230.30565429677435,1,2
0.20293630874599025,1111.311495405945,0,3
0.1495857412074824,1322.1767342900225,1,2
0.12464707966102244,799.1295073952374,1,2
0.41671497660364876,1663.386752456008,0,3
0.07867557798130848,861.9949329082699,1,1
0.32941976467875267,1278.4272698185005,0,3
0.39968773526319074,937.060343103983,0,3
0.11547584299591905,1164.4942835930947,1,2
0.04833217518752117,715.3818347392897,1,2
0.029078394695841774,318.5922433372818,1,2
0.1441106004966049,1263.0957706429972,1,2
0.5208803962657195,1742.420350919229,1,2
0.7667838739240038,1902.3218733670183,1,2
0.17451952398436765,1355.4949423010496,1,2
0.006088204486328563,64.03607294474612,0,2
0.04926286522717878,370.1446333244873,0,3
0.028698576098699836,533.7087242443787,1,2
0.4531443919070085,1019.7544015157894,0,3
0.28104660029489276,4236.779602613618,1,2
0.03683421733467255,680.192133799085,1,2
0.3255073494799049,1818.3204237588752,1,2
0.04507708865676799,540.3573598540395,1,2
1.0147316688301153,2498.6387988371675,1,2
0.3506014147814858,2163.9666004609694,1,2
0.03100904984279162,613.8896157495509,0,3
0.23351161446848803,1805.220897699854,0,3
0.030248374879510705,524.4888395851426,0,3
0.11102771153653264,991.8979440204864,1,2
0.4779101927098779,3547.921460160139,1,2
0.04817042336502467,953.6352400337203,1,2
0.13555926927528472,776.3575102291006,0,3
0.7236061810897523,2429.458335177146,0,3
0.663735436483014,1625.906859671577,1,2
0.22113957676655313,3664.8345067730556,1,2
0.036937682130795256,1227.0739397341956,1,2
0.8967632640901961,2004.167774520114,0,3
0.7019428486960083,1772.972304516855,0,3
0.1471226989671071,1445.9603620605458,1,2
1.2740800170179805,3376.643596980347,1,2
0.029860562666626945,1754.3877543145134,1,2
0.06904000950327088,165.89109975753823,1,2
0.3392024347833529,1580.2646913523524,1,2
0.21165197891971033,2554.5464831631616,1,2
0.9764783560446927,5921.616918180859,1,2
0.018387167704935748,557.3577105102402,0,3
0.21543256612910142,1221.5006266216901,0,3
0.22293999318833638,2621.289976701086,1,2
1.3299553091397358,2927.800987957879,1,1
0.315577989440574,2431.9221532978845,1,1
0.0064597233941017665,433.9679120561311,0,3
0.7854987899024025,1768.5406264599414,1,2
1.073263304848092,3367.9551546793887,0,3
0.6548627298764451,2423.853980627994,1,2
0.11905854223960562,359.80899149453296,1,1
0.08899679380935796,936.0732204416003,1,2
0.12851961205866258,1067.3145017261006,1,2
0.1997773204834583,1321.4335168287,0,3
0.28163833698617236,2259.7965662379042,1,2
0.4883769487490498,2959.8125571554947,1,2
0.024511834001185614,485.2635096074244,0,3
0.07030381506764276,314.1034921529591,1,2
0.09078890991458718,1522.3016417360604,0,3
1.048883865975977,4382.118363202994,0,3
0.24758255812776997,2655.4729959015185,1,2
0.021218756013284275,1622.1258002473996,1,1
0.09553835604854088,849.3810226947132,0,3
0.12753301979180517,907.355468023902,0,3
1.2919646025570692,5362.641565691501,1,3
0.4824369499320664,1209.3466371264487,1,2
0.03757799265950742,743.9357088120204,0,3
1.0558175697861325,3142.6046640728673,1,2
0.42900234728235387,2491.592451662216,0,3
0.31543536567080477,1904.3944366283094,0,3
0.1511847043778408,413.618201568224,1,2
0.05532794876882266,1021.7031405840919,0,3
0.4316731171243508,1386.9739760456662,0,3
0.44300533583082435,1879.462334087513,0,3
1.1522460527872656,3054.8231874867183,1,2
0.16154515462638813,1025.4270760068125,1,2
0.032468783373031426,664.717520308798,0,3
0.22156783079560216,676.381726660045,0,3
0.7436399699308509,2176.801056880251,1,2
0.8309867610795907,2073.15965194364,1,2
0.16693329565818135,3005.6994720996354,1,2
0.045479275317691206,1406.2136119570446,1,2
0.252884474962239,582.9419999369971,1,2
0.6773901119431043,2032.9056755085762,1,2
0.03424349914058649,700.2678843495739,1,2
0.9346632575099573,3633.973807201215,0,3
0.027066255158555652,499.81390083504334,0,3
0.7003683894879847,2210.2521271756364,1,2
0.13881029600303296,517.4829072386461,0,3
0.5759586609195432,1839.2741413390468,0,3
0.5892804897129856,2915.124932210302,1,2
0.011878743499157934,219.35657853488834,1,2
0.1261560603504878,687.1712940341222,1,2
0.20577531975760008,661.1867633776606,1,1
0.15845693131269153,1451.1308931938975,1,2
0.21845186491661056,974.412613399979,1,2
