episode,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
109,-19.206242942043772,-130.6903627791396,-18.45232515686406,-25.666962155791946,-25.74357405715607,-43.95189341819909,43.47877383576044
110,-20.88152656755762,-24.445989892383082,-20.374519685478674,-23.19758111242613,-26.32984068838397,-23.045891589245894,2.2175802330903225
111,-74.62006343679809,-75.1169322851833,-17.10915136383324,-77.4871854511362,-78.21841172770662,-64.51034885293149,23.739792502666706
112,-126.45375999063049,-77.34579055864586,-77.09968490866592,-22.825188372662176,-22.355540096615837,-65.21599278544406,39.17248260763903
113,-75.72611734626395,-23.42996639043216,-19.14970618677796,-22.065582571929056,-80.8580948099103,-44.24589346106269,27.880263306236383
114,-21.295147245058175,-25.22969489694948,-21.882098616266443,-22.737442353167925,-76.97372155500965,-33.62362093329033,21.716596013637446
115,-20.329091254317017,-24.590324909038028,-23.221079998586987,-76.8829435289202,-80.43644261611128,-45.0919764613947,27.465437142308176
116,-21.349593370742657,-26.50393905497087,-75.34278707723279,-24.199156957267686,-29.669875378020333,-35.41307036764686,20.150793657625975
117,-18.150071727878483,-75.0696697647815,-19.689850854013613,-22.399368361991716,-24.828504327910217,-32.0274930073151,21.642344778156296
118,-21.520405280678442,-74.41005432398157,-73.73789124989494,-25.717174728256897,-24.695668739598432,-44.016238864482055,24.58195820331588
119,-130.2466749775589,-80.9827426994543,-22.58253952349291,-23.348898726983435,-77.93494594062102,-67.01916037362211,40.481006987895086
120,-21.966976040143404,-25.804383494278593,-23.82018873603119,-73.09691070214929,-25.138224448494686,-33.96533668421943,19.609609060596547
121,-18.513145724700756,-83.17203121760467,-129.52143467397605,-22.819016350302082,-233.6765188780192,-97.54042936892056,79.4869442817737
122,-71.52829870148744,-26.859146645481264,-21.250915534941146,-26.141796916979146,-25.68737920441176,-34.29350740066015,18.720707422370786
123,-126.19855136215145,-28.113124785673236,-126.93385408082847,-20.211325885746923,-22.474958431924314,-64.78636290926488,50.5091730648111
124,-74.15716117478028,-134.2163906178565,-25.469314392635674,-27.961060239801267,-24.073326953892412,-57.17545067579323,42.84435832190925
125,-71.00982234098788,-29.062923265704466,-24.427224716966943,-189.90901256270175,-25.24890556446106,-67.93157769016442,63.42425676724852
126,-127.50816321960369,-78.11370671741,-21.630218095261917,-133.48233408134126,-24.55142220433554,-77.05716886359048,48.08163615626674
127,-19.169406116786565,-26.11164422342197,-237.92137229523627,-20.45252490510768,-24.231920840294766,-65.57737367616946,86.20834711448056
128,-73.6713757898373,-135.93974559028226,-71.51686598891445,-182.42935403335593,-20.445593674497424,-96.80058701537749,56.335550842991275
129,-21.273452575212996,-26.645639167325143,-18.369728786291965,-76.05308580493354,-128.24147321492498,-54.11667590973773,42.63067220200972
