episode,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
77,-916.9945365538885,-1077.4064858740358,-816.2313035986998,-1009.4706361093275,-969.892786175285,-957.9991496622473,88.12307861330675
78,-814.6093230074267,-868.238748502886,-975.2394176848678,-958.8516839139543,-861.9738456033914,-895.7826037425053,61.28930045156326
79,-755.9226142938312,-1061.4300341751439,-1282.749862432692,-1844.960632764777,-912.5145966351423,-1171.5155480603173,378.8981801512466
80,-1019.6889744859031,-981.0296574477686,-1027.9480714559634,-1269.9033907891683,-1061.7553774996863,-1072.0650943356982,102.1991215348911
81,-906.7060307610209,-1203.4574253223634,-1128.2206692660734,-1123.568880637791,-1074.330340632716,-1087.2566693239928,99.26214256732264
82,-557.4549963788992,-1185.858118747297,-983.4355894021853,-599.7526737553837,-860.7224146775621,-837.4447585922655,235.85539452228628
83,-919.7588820012443,-1445.7515025300318,-964.7987554652522,-1321.8779728664458,-869.691457989228,-1104.3757141704405,233.44655218567888
84,-911.1593026865629,-1392.405201727732,-1273.8255983281308,-1382.7587315992441,-1304.4082781544917,-1252.9114224992322,176.7499241376908
85,-1021.5821669237771,-712.5934599259158,-979.4743118970435,-1273.0638378058943,-1173.5568798439251,-1032.0541312793112,191.3311926877934
86,-1062.880587870778,-1055.4400141278613,-1118.2275748325128,-1589.3854470272427,-1114.606812195371,-1188.1080872107532,202.28296376457195
87,-1380.1870836841201,-1007.2729903368959,-916.7172698247012,-1324.247621681748,-1019.4923530661927,-1129.5834637187315,186.05817895579665
88,-863.6066277473828,-815.6860684440747,-1023.8138114301452,-1170.8225047977346,-969.8314864135149,-968.7520997665704,125.18001916222251
89,-759.2451944194287,-1216.0810833915614,-1491.9999010173024,-1323.0716446612046,-722.6076948254154,-1102.6011036629825,308.351961174467
90,-867.9521357825229,-1167.9223594234531,-704.2703662408139,-1373.500851963279,-1074.4992579347345,-1037.6289942689607,232.8363774515198
91,-967.3513692766418,-1223.2327177059974,-818.3383908808096,-971.6549088170552,-1066.2743745032994,-1009.3703522367607,133.15888177290879
92,-1276.9352004724353,-1169.814190090744,-1016.8595105995381,-1323.1489242307584,-854.6943126272989,-1128.290427604155,172.66210264826742
93,-1131.748766666558,-1139.6423278219243,-1134.1525329142642,-1385.1760487510837,-915.4585773404889,-1141.2356506988638,148.7446905675168
94,-1021.2745968999876,-1118.5189092606424,-920.3609220914709,-1186.4653650291395,-813.5696784459499,-1012.037894345438,133.89754718033282
95,-1075.9983848672348,-768.5076500533048,-972.4373284087283,-1112.8236156051141,-1124.3564680600186,-1010.8246893988801,132.4628199421873
96,-910.7910175079986,-1081.6554197917096,-770.070783613833,-1175.9289858863538,-915.2165681599517,-970.7325549919693,142.37248076061738
97,-500.34849798909727,-1117.2142654142372,-859.9922120559443,-1068.0781912941693,-869.0918592891537,-882.9450052085203,217.37304826929562
98,-601.5098726647092,-804.029057379758,-1128.4735811158844,-911.3694434718852,-1015.910667457889,-892.2585244180251,180.9816841928678
99,-860.5622815321794,-1346.4249402518487,-1236.147234801368,-1178.8426589559908,-1298.9735964685638,-1184.1901424019902,171.44007601597121
100,-1284.096985514404,-1172.4937512687588,-1328.7716229839796,-1424.8145155531975,-1194.143562715054,-1280.8640876070788,91.96943896345978
101,-868.9959844214752,-930.4016831108681,-861.4601463064985,-1072.3541676269137,-705.5031796367191,-887.7430322204949,118.45221616731118
102,-973.9706622217262,-1239.408263629971,-710.9476498755215,-1168.3023096511945,-1547.0297031640382,-1127.9317177084904,278.3090533311539
103,-870.6074225909446,-1485.951314143415,-1020.0495639052217,-1374.8244477043206,-1351.4277098376215,-1220.5720916363048,234.10581693480086
104,-1075.5195901274699,-1129.0467658612997,-756.4567689917915,-1428.3632423722872,-1133.0226216250426,-1104.4817977955784,213.67144711866277
105,-861.8602881112556,-1185.240431772136,-866.610376149956,-1013.8721665586738,-1722.3102442276622,-1129.9787013639366,318.9487736909074
106,-912.3781457826854,-1303.569875123581,-826.0618708482979,-1848.6279785720506,-1324.36216290349,-1243.000006646021,363.37913362786935
107,-910.1883987335298,-822.7208753304138,-1124.3519284216688,-965.5413462697269,-913.2093364232643,-947.2023770357207,99.73914679347523
108,-1079.7491155529158,-1438.8280671064242,-816.685024661445,-1216.1371352918004,-1525.7501113482122,-1215.4298907921595,254.40622071655494
109,-770.7586603787022,-1448.4100254166055,-916.2065085271845,-1175.70083436255,-1023.3626760140576,-1066.88774093982,232.24609373884616
110,-1011.2819257960992,-975.5875277869953,-1067.056025924494,-1226.8532313952423,-1172.5102003507552,-1090.6577822507172,95.23418679070515
111,-815.3705994824245,-963.4669466618856,-1081.714669476512,-1328.7421264307077,-1088.309089150651,-1055.5206862404361,168.85325856677844
112,-1181.9301849331607,-1135.3893825666316,-1079.97406063319,-970.8645555706577,-1225.2779285666631,-1118.6872224540607,88.30680928199416
113,-1120.3961342480732,-917.6808332879413,-967.0859502573019,-1175.3023740900721,-1471.6064515906864,-1130.414348694815,195.17124011320044
114,-1120.6118723382501,-931.4694175457637,-1177.8315057724255,-1215.596655583811,-1012.3595034840445,-1091.5737909448592,105.4263612299849
115,-861.484370612015,-1500.5914963091386,-811.278955813796,-1167.6655113382324,-873.1831021101979,-1042.840687236676,260.92592249473915
116,-862.8493557300287,-1482.3131581655848,-975.3416471740433,-1173.6893923100074,-809.6953231835066,-1060.7777753126343,244.93203191371376
117,-915.3521830906332,-970.4156732684008,-1287.9860035287616,-1071.0730460818922,-1407.5347372897493,-1130.4723286518874,188.1474000788237
118,-1221.5946553361255,-1713.5288317022805,-814.3264836649498,-915.1348881349173,-1017.7539514405431,-1136.4677620557634,318.46578441435867
119,-768.340676688143,-1453.1798542044164,-1022.23769565543,-1117.9143611655795,-1182.3858949611579,-1108.8116965349452,222.48641404720027
120,-767.4955249266877,-971.6026628117546,-827.8218531118204,-1434.3104536422645,-813.9042581103787,-963.0269505205812,245.32925520928293
121,-445.1429374832624,-1097.277741667517,-1225.610255269042,-1120.5851588192704,-808.0597401643057,-939.3351666806795,283.2702031616298
122,-1285.1432357879055,-1393.5390783464454,-968.4857099243419,-1328.9612289581328,-1084.645327165923,-1212.1549160365498,159.69007555676927
123,-553.1174604717007,-1026.2438382869018,-967.7504352973481,-1019.3220183363543,-963.0596573399167,-905.8986819464442,178.26688790583296
124,-905.90245228206,-1083.4891115773269,-1019.4904233133745,-1639.569645795024,-759.3975261861572,-1081.5698318307884,299.95844770322225
125,-771.5680034222868,-1091.3156089401532,-1334.9929703900789,-915.1688129595414,-1084.392573651085,-1039.487593872629,189.34734967263643
126,-869.741240523302,-927.2360222936039,-1088.5208505463274,-1228.0460564813832,-710.7190187146598,-964.8526377118553,178.6671130815962
127,-1069.6403856769246,-1078.1644553322833,-972.5839379259887,-1109.0068750855228,-1183.2025646891293,-1082.5196437419697,67.9843016619965
128,-966.6716833938126,-1278.7589893372708,-773.730335365317,-1149.4371278974684,-654.8740336808928,-964.6944339349524,230.3155595282722
129,-966.6588334571746,-1027.8957604950954,-821.7566291786036,-1231.6183685222852,-715.6194407072214,-952.709806472076,177.19935959413968
130,-1178.2469228528983,-965.5808687468449,-1077.2559174294408,-1496.3241664694815,-708.8561746953956,-1085.2528100388122,258.33595027315425
131,-1071.8758367809235,-762.5238564101592,-1086.2941544084567,-915.2920219858404,-915.3983483310348,-950.2768435832829,119.14583950477575
132,-647.6244653604915,-1238.9631305728694,-1188.5704554918968,-1024.864559561943,-773.0370765636186,-974.611937510164,230.5377878882966
133,-651.6425770213765,-970.4334038199938,-1304.0429407768431,-1227.7190628883886,-1294.437990606561,-1089.6551950226326,250.21135846826533
134,-1267.4574678253339,-1077.8666012452265,-715.7734741831824,-1341.3324072631833,-1333.014956356535,-1147.0889813746921,235.6320665185121
135,-868.2527500831163,-1025.831529500496,-1088.201763220396,-1342.9774847823912,-1079.5270805422,-1080.95812162572,152.96482022581552
136,-917.4002101684091,-650.4818006895481,-662.1022253179113,-1259.5420194276626,-1282.6439811144148,-954.4340473435892,275.691495250004
137,-912.7344853998429,-828.1648601688046,-1031.1974287295943,-1113.6565326569034,-1274.9106560868152,-1032.132792608392,155.8505433549579
138,-1019.8528550877825,-964.7071723694838,-1025.824196064155,-1178.6798391194764,-1024.9734441656453,-1042.8075013613086,71.685919952133
139,-1276.498169334809,-1017.3057950839551,-973.2862490170812,-1085.6572100585604,-863.3446246210499,-1043.218409623091,137.213007607732
