energy,time_ms,violated,priority
0.3102784795525374,1164.0648177875808,1,2
0.0864782422387966,276.62316701972105,1,2
0.3910453163969628,800.7969443238363,1,2
1.1403422376083765,3244.389443546049,1,2
0.15134119661647397,430.80899727943836,1,2
0.7967039323270774,1875.7754383933852,1,2
0.8120024381745867,2382.300556839515,1,2
0.6852275291004852,1411.810272123556,1,2
0.09760904066172105,540.6048036621332,1,1
1.312131446383106,3090.351501413186,0,3
0.11624361821662917,351.8266212213416,1,2
0.8901844194938808,2625.0203588902364,1,2
0.3476873702107952,1309.8247427172637,1,2
0.2615978517923441,2231.4833332630496,0,3
0.7857378684614651,2334.6459632459178,1,2
1.1507038332041375,2524.240600414996,1,2
0.5957302024453328,2841.423353025647,1,1
0.41591454699780867,1561.3887957498528,1,2
0.6201357028776671,2586.9638216093495,1,1
0.744612179921023,2138.206262925007,0,3
0.4377870423009754,1295.659490911329,1,2
0.2995230396897244,2192.339321752144,0,3
0.44350296561454366,1283.0256133909409,1,2
1.0923576167985325,2401.1824287246163,1,2
0.9865274082728425,2971.116454458963,1,2
0.1699467094790815,514.7711404641732,0,3
0.29527166149918777,1422.5706394356419,1,2
0.19826607218208694,1736.0620115109027,0,3
0.20696929106666023,430.8300514572541,0,3
0.1354454656871397,523.9364857510718,0,3
0.08507568083213933,761.7044207394848,1,2
1.1532390698692534,3291.070399147332,0,3
0.11965561870025539,460.75957048693306,1,2
0.08562457732605337,643.977085867687,0,3
0.7076319944328491,2130.643939919399,0,3
0.89454571982119,2553.6430008976154,1,2
0.4594056681732206,1316.8942597512444,0,3
1.0581103102212401,2486.6336684598245,1,2
0.9148807326360497,2165.8241403923407,1,2
0.4645538518228808,1283.1189419576224,1,2
0.23488714944085326,985.6657284252911,1,2
1.053866667391088,3180.0796866160676,1,2
0.4866469785481979,2023.3134826004284,1,2
1.145675514586451,3449.638053408027,1,2
0.6605394662054861,1466.3631422568862,1,2
0.18212654373981899,1547.0202495110668,1,2
0.7260296593344083,1802.2102514577714,0,3
0.3450249625642932,998.3497406244367,1,1
0.0374851306644165,336.72912398211844,0,3
