episode,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
53,-4362.542560962664,-3592.662460452262,-4162.225391408833,-3594.2453244431185,-4476.94498347436,-4037.7241441482474,376.47732361749485
54,-3378.204175149556,-3563.766357193023,-3824.1154498687442,-4106.642497661975,-3917.658252559402,-3758.07734648654,258.21895676233805
55,-4437.559883702609,-4190.414246884399,-3993.363974068034,-4403.529352070294,-3778.945532459929,-4160.762597837053,249.09364719625788
56,-3368.041937194127,-3739.7834886442474,-4263.148923162679,-4376.149081196951,-3432.541834279861,-3835.9330528955734,415.98991986732767
57,-3577.708944205751,-3978.7390233740202,-3655.2219192203597,-3628.3778391817386,-4399.978166270364,-3848.0051784504467,309.91196328371666
58,-3297.6489947443065,-3413.168143722866,-3557.791806545641,-3479.7271291867087,-3907.129711002418,-3531.093157040388,206.47385417750354
59,-4138.817843756704,-3545.0369300776915,-4241.571214135259,-4257.661775829992,-3918.4254826888814,-4020.3026492977056,266.6838746505135
60,-3545.8446833490116,-3705.867787414141,-4455.1964754557075,-3398.713234526079,-3654.3270083046355,-3751.9898378099156,367.0054577698438
61,-3555.4362598309704,-4091.7667410251843,-4136.738750195611,-3781.216211207676,-3929.6528057656155,-3898.9621536050117,212.85083114275372
62,-4159.579996726513,-3921.6698404524855,-3776.34650791122,-3349.3281392181893,-3522.7005318768897,-3745.9250032370596,286.370531499631
63,-3534.2325233817164,-3938.456540014107,-3484.496305552109,-3575.925800883575,-3999.393161907139,-3706.500866347729,217.07214748436246
64,-4289.288457385455,-3614.9061208054068,-3617.2910868637914,-3577.9843393443316,-3484.728975056686,-3716.8397958911346,290.225484957264
65,-4063.8043724642116,-3255.2028909399946,-3955.0522277759387,-3712.6808829629886,-3801.2973620944663,-3757.6075472475195,278.95467065683937
66,-3748.913114918156,-3873.072019615547,-3926.655123887944,-3104.869328189946,-4224.929848063515,-3775.687886935021,370.08311032606946
67,-3889.442559932451,-2929.4748777156988,-3843.4783382227924,-3490.2279173603265,-4154.849745443849,-3661.494687735023,422.767738444261
68,-3731.582613750096,-3249.0856093738853,-3846.172057579147,-3609.5161879873094,-4207.812756740361,-3728.8338450861593,312.2792604750623
69,-3290.7470447622995,-3318.8115231375587,-3725.80721234892,-3460.138711311917,-3720.982445356979,-3503.297387383535,188.66518504815465
70,-4000.997228934182,-4339.265846985995,-4144.837923197178,-3802.4670424479336,-3904.580804930534,-4038.429769299165,188.05328481990398
71,-3925.516156836952,-3503.140047201587,-4370.182059112085,-3865.981680009496,-4037.390799588624,-3940.4421485497487,279.6697002235832
72,-4187.445367642086,-3792.642340398444,-4089.766075926674,-3620.9075259442384,-4060.2655659095917,-3950.2053751642065,210.3028446030247
73,-3741.4098226243423,-3307.6349862955753,-3745.9903665438105,-3616.050297215897,-4154.654426779571,-3713.1479798918394,272.2770811932231
74,-3781.6324708383895,-3571.9779603486927,-4320.725198622854,-3958.7983211002206,-3364.557113181656,-3799.538212818363,328.1196420219283
