energy,time_ms,violated,priority
0.052680327742600466,390.9491132981432,0,3
0.010431665944527529,192.63439354277529,1,2
0.031960261462207824,361.5833790449436,1,2
0.004492745214488219,205.7542126994131,1,2
0.030040213482194825,1764.9427192160008,1,1
0.11746258987467884,983.8372556827715,0,3
0.07532189628237834,948.0044373294677,1,1
0.6758438745112376,1559.328377151792,1,2
0.038821003293112735,236.8371860402761,1,2
1.068240592084175,3162.5665484935384,0,3
0.205417337856094,859.5841064892433,0,3
0.00476529642065828,94.33910434023358,0,2
0.08747675782100006,389.83736125028474,0,3
0.3219941026463499,2498.3793429524862,0,3
0.06687113180162847,841.6427732982955,1,2
0.009753912307854079,102.5921914162022,1,2
0.2124958402678384,1217.9539014049635,0,3
0.19289459969782816,734.774186397147,1,2
0.07739688133935656,333.1163970166039,0,3
0.27506592394843427,2111.138209785061,0,3
0.23815791253549806,666.9979095350466,1,2
0.005166431840824956,347.0838458486166,1,2
0.09586352187699365,811.7983373580439,1,2
0.006280530737437759,480.1323386755758,1,2
0.6440041067949943,1973.3654603503005,0,3
0.0012853141048329401,39.74175439759887,0,2
0.0022693422809394563,86.90022629604647,0,2
0.028222879100243372,1292.522943579115,1,2
0.03791429564943474,742.1001607276402,1,2
0.052814296977997235,322.14831633246064,1,2
0.007992229133896817,158.22305091140402,1,2
0.31011322621557363,934.5349081337251,1,2
0.0060775637251563215,464.6159706559461,1,2
0.03862953892624583,487.0906740721331,0,3
0.009368648221302303,185.47217298903914,1,2
0.010543638618336073,132.70266269331003,0,3
0.3279326207115791,2555.2262422047993,0,3
0.03558389025113156,389.8685446826539,1,2
0.0017858070312409193,55.21693426550105,0,2
0.21620555689311408,1218.9254896354482,1,2
0.6376116384756674,1440.6642010023584,0,3
0.5916242293307236,1729.9445717091614,0,3
0.021395095978901258,234.41155179413485,1,1
0.01576823998834761,477.9719356299933,1,2
0.10989118630922828,543.7585288299578,1,2
0.6988131134926583,2100.63019817798,0,3
0.34686670795812985,1248.3611515828225,0,3
0.1284618783576179,667.3206796525114,1,2
0.3024691376371737,991.5743283767997,1,2
0.06092117363511849,279.6974560381,0,3
0.043467067283681854,802.6764075653406,1,2
0.027727700815942613,1169.9404854943275,1,2
0.21414735697945939,1782.984821008507,1,2
0.03293149037140486,165.9708205658843,0,3
0.014608629085300832,1116.7965799067213,1,2
0.6580043902686421,1794.5999279555763,1,2
0.0826346314041305,268.8970040271563,0,3
0.19005520821527552,615.0604057078233,1,2
0.12405292439835855,318.5560179684082,1,2
0.0077705513221934175,594.0410349214197,1,2
0.023350898082082426,722.0069032558391,1,1
