episode,seed_0,seed_1,seed_2,seed_3,seed_4,mean,std
92,-23.071390489440148,-75.89439569136572,-21.443157214207147,-22.15078087651069,-73.43914253823127,-43.19977336195099,25.70960911938263
93,-74.86998303995972,-21.146038280697116,-77.31513963811165,-78.22798914926517,-74.6335558900284,-65.2385411996124,22.089589287685634
94,-21.86741696998597,-23.445081774261933,-20.488545778181372,-77.27574048273972,-24.185380745492974,-33.45243315013239,21.948952517537187
95,-73.36522412072934,-20.95290086625349,-75.71175799435109,-22.55825025750834,-74.94667289155203,-53.50696122607885,25.94091130835315
96,-75.39020630397413,-73.03375891473756,-19.712253115084838,-23.311337800094943,-23.576970548287203,-43.00490533643573,25.527901072868897
97,-23.679658711707226,-74.82333751903053,-23.628033676064735,-24.115588633448702,-77.63898123094191,-44.777119954238614,25.698103876830448
98,-24.83241331449126,-23.09339591320221,-19.034401724103066,-20.30608267589174,-19.32361819424993,-21.317982364387642,2.268016231676936
99,-77.91452773478626,-22.280830087212507,-78.32581184031685,-122.51409767581096,-181.82163071069405,-96.57137960976414,53.18024924142994
100,-24.4023153339954,-20.815254444659292,-132.71938955073935,-17.18993475283182,-77.22324482745489,-54.47002778193614,44.87134484198067
101,-130.53063244153793,-20.132975061763815,-20.322450077744353,-73.81782925827804,-21.031973319869852,-53.1671720318388,43.85033540670855
102,-20.27170087425369,-22.12504860117535,-25.26251378688536,-77.06468070802312,-21.229663160559745,-33.19072142617945,22.000899533252277
103,-73.48118295549769,-129.3222743332861,-78.65050144060201,-74.67249966081432,-77.86296054398427,-86.79788378683688,21.348985666927298
104,-24.583690817603177,-19.70345102055135,-25.37706415954425,-73.72148860056136,-22.620033058460262,-33.201145531344075,20.354472116827235
105,-128.33752354986677,-20.20505612536713,-24.191045262623938,-72.30306294072794,-22.589658419098885,-53.525269259536934,42.136027924836355
106,-21.605122571888085,-18.30909689703563,-26.22256132209028,-21.325742124852276,-20.86050084450971,-21.664604752075196,2.561224322991885
107,-72.97566750549528,-20.69029256037862,-24.03313302351052,-75.4426341834,-26.60529646855439,-43.94940474826776,24.790359824363556
108,-23.549925937368137,-72.74260357160928,-24.964714736236832,-19.052793781025517,-24.23962246512687,-32.90993209827333,20.022849259997294
